transaction_id,input_addresses,input_values,output_addresses,output_values
66398ac9e323066bed8e7ff28d92da0f561f9e14e1ee21e7d5eb5c409557986e,3TjwfNe8STTxvKDrjtvsCTgwPNpR6MjVij,4073635,bc1qtnyku7el8m302utyq8rs2xxv2t5wsalr2tmhdw;bc1p6fgjtlasts5hg7n29ne9jz56xcqpcak8q9s4tc54hslrnhmtmjw6lvstvl,3145110;914682
72f926b5b48fd1afa0a69351abdf18c7d89afd3f46769d6fd47ee9bfb5d61b18,bc1pn7ea55h9ylaw97vzaegfq9fcmlnmlsau6gquuvu5xhnav3xmek7ml2ky9s,19833004,3TmCioRPTkD5VxifUiHHHY6ajpbvSmd3Tp;bc1qlmfwwhe5nzxefg8epp5n9e2nhzsk7my5t8p803,336338;19468381
d57f22c6d162bf182be25685eab16a04a27960643ed6bacff45780e2a792572f,bc1qvcy6sr535jhh3ux2l5ff5jt8gpxhw3wad7drqe,122596,bc1qfrpaudnq8mvhg7ksp28a8qxu44pkwd7hfjzshu;bc1pvd055wllsh6z0fe5c0kmf3y0r85acd65pttaxurxhzp686046gh0m7e08s;bc1qhqxyvuze6kewryym3ffguvmepa0nk6etxf0v68,54750;37347;29899
277ab64b40952fde49fc237eacf38f84f7c0324edcc55e1155bc739125492dc6,bc1qwmlxug8uxygclleqrnjx05455cw79my4hx8jt8;bc1qqechhttkapg2pe45xcqyeq4w04dtpffmac96cx,115329484;349660,3AAtmQ3DBSAHRb2w35apG57W9B9zFHXxNF;bc1qtw7de8p2khqp4wajakjep9ca3qnq5em2cfxhul,67158943;48275558
972c0415659e484a92b8873c4b387206fb08a17850e38e687e1008835d060a0d,bc1qmmcrg7ny2ftjm3nyd0yk8qe3jlwd85wn2ycv3e,7695067,1oLSpspPHk4XjLRsi8X9Hch6FeS695Tn37;3MS9PRqDgwYMgAHMXMx2hLFLoLxTCoGSKg,7591318;82007
3c0df8524cf05b8506dc015dc149327c413535f39f728cdb2cbb127edf3127c3,bc1qn0tc4860zad5606q4wjfe2tlzvuz3rvr9kqkex;3MxPLXzQ9k6qQQyWPEA2D6ZnSSiB9MU5cg,3561372;179040,bc1qzze6su2yex499rq0pruchtkpl4z6ccmxup7hsv,3726011
a0a88a323541960aa7a42fcf8a86c3ad438f60aebb5db06146a342418b469e79,18AULv8DZXfuqa24cVutGpvrSuVodseRsM;bc1q7ayhqsznnq32ha3sa2atxah84jmpv0ssuusyu2,310521;7281133,1MFoo8iANb8xo5wtm2T45icizqd9vx79Jp;bc1py6p7l343ew3qlta4ceqm8tuggd07knr7fnhq0yk8t9r5849cjkjfd8xzvq,4212134;3366696
4ffafb2deecb89c9d7316df744f288678f540a88da73e2a04932ec505b57fad1,bc1qzj5g32dl4j5nvjex5sdrp63vc9p2733ratn5rv,2965186,bc1ptq2j7k9e9swxqdjnmxed2pl9lu5lh0d42ymh03rteetaqsygh54rzj4xwy;bc1q7jrnur0v94hmrxtkmhxlflad55klvklt3z6g83,1875921;1080608
76ddd449507cec9ec4a8d64ee9a112471f30551fb0cdcd6bb77562d59011a73d,3RFNCiVNRSmXy3oau591UDiGM6kB2YM7Sn;bc1qrkl7zxacksg5t4lyl8rv28tkhx99jl9ghw4crr,147225;5471100,bc1q3hk6f9qqu62wkxnmcf8843qwte2yp56frc9wxj;3gkaUm7ntByrFqhBdP5n4ahZweT5yDZRD3,4748064;852483
cac44332dfb8d7f0828d50b047278831792298cd283a193794268b3041446470,bc1qc9gy3xduqlja4420qs4agd2yvx3g9geezz888t,10280644,bc1qs05fg64wwnnlm973w0adt9wqr00udmf6kvhhss;bc1pfy403w7ahqc4lhv5mnpkescu9zdyj7uqwktj6h3gxpfzts8nhxpe7wg0l0,7814602;2462747
3e63a4eb1ad0df57c81a0472c5453e3fbd8bce464e76ecd01ecf6938d2c78d25,bc1p03nqkcz3c5epw7kxqqygdeka89zlgdeqn40k4r82hh3rwrdxlr2sqcglu6,2305651,bc1q0p9lq9cq4c3j677lhdcd3mu3q3hm80ezvxg889;bc1qcfzl5e6kws878kpzc9gp2pns5vphzgvhfclnlu;bc1qr258udypcscz5z28z984x6gqntshmhzaee6n02,1987704;43736;270228
49280ea7d773edcceac9043a9a55427aec1da667ee8d6513b3f5d4ed9f97a91f,bc1qs9kztcjdsqz3zawpvmjhp8t5vyy5ygftr57aeg,141251,3EKKVTGZEH4uNE5p27KATKpBhsaG3jZr71,140857
3ccde2cfeb313e0f2095598bcc7d529ffa6cea07ff9fdb9ea9b49f94c2788ebf,bc1qr3w8u58emke7qy7fwp0yjexs375jkwjnr08mu5,54999693,bc1qshmh7pnxqa77g90yz6f8vw0gltuc4m8py5ayed;bc1pvrfvuuvg94e55p2xjhxhqnle3xvr2f8g3rm6rfv74jk5qp093rclfs5043,1251491;53482554
d3101a8062f3e1c47e2394de0cbe7f4e28b7ce7dd0758dc0d914b8c61b306b0f,bc1qc9etl87dcaqkudm4cpgdmzzeljgnc3atxjele0,256230,34URzp5fN2EACcAwJVeff7EADpmmgrjmGH;bc1prc5ac36clqqr2scrnrededrzy86ul7klpvuy2rag5q97zu7epqzctxeyjp,176137;79954
bc86e7b8b0b39efd3e85e5a758f594cade52d68084e5849375b0c8bccbf7a20c,bc1quwq85aeszmtu68qg22tq668dfrpw4pdeemfmr7;bc1pdn03gul0vrjycgt3wj5rszkhf7r0jnyzdgkv0zpntu9m53g8ed90rdxxut,1203807;2906948,bc1qlxa4lk9esnd8t0ccd8euhv79arw8u367p77hy8;bc1qxx2mg3uvyqnw0u653zcqe9cgyjkuexejdwn955,1575308;2529126
2a5f45262cdda77aea7e704a1ab8f07f20884a8a0921d86c32972fe6f8e08950,bc1qr9c48zwk8zzmjmzp2h0626pe0mzdh982txrfya;bc1q5rr9j5mtnq4d37wn75yccr9040gervh7kmu4w3,277530;12793759,bc1qzv99wffweza4yz4y0s2k4rm4yxelftcmgujcha;bc1qvc6yx0v7ktsd7kl39fzkeddaansnlqfnt6zspm,12968254;41142
f356a886336f3e6cc6324f8b4debe944bf4ab3f82daf603797eb8dcc0415e68b,bc1qkl79vdmct57qgpekfavhg7863c9dhe3gkq8eaz,61465301,bc1q2mjuzqg5e6m8rufdk0rsrae5xzmzyftundm775;bc1qdczkp82x9ljyv4dj2u9gawsxyy7w9kp47zxxwh,331496;61132805
efd1ab4ecd04202e5100cd50661106a228a5247a15448e6d3b2d51e5bcf83b6d,bc1q8s45dm20zgrqwvn9gme5xycvxssqxv42zuxwgn,12909438,3n7iwYKKwGMr3CgfVfJng1CVaeeE3KAVaJ;bc1p37pm3k6p7237ns64c5g9z9re9q4z90hqw6fcay23fd2yprcvs865uchtq3,159537;12711069
edcb8280a09099f83dcabbc21bb69856204f5a77ce143f9af3ceeac93b27da31,3yntGyJgR5bF8SZ7yMXGm99hMoAWHrHjk4,21267078,bc1qurqh8dkhz9quk8t02lw4jwl4k0cwaz92vcmsws;3BXmtamEu1vjVcNKAYNJDqMLFMurfoZhCS,15774160;5432790
c07bfd7325b203c88aa5b1142d574f3bb9acc3576697b1cec568ebed9ce266f7,bc1qdqghay46w3f6jke2ce6sus3kl72uc9lva8p56n,1910531,bc1qqyeaen3xuekvc9q34uutn3zc9n8emedvvftn2e;1gTNerRNMwsKnL7B1mSMRieimeSGRZrHPL,539572;1369799
2686d7da301f227a7ebf5a838834d79d966f273736402db484d56f32793cabf6,bc1qmtdvt2me424sq263sqtjhjgnvz4fgyqd3gkhjs;bc1qegueg3p74eg76g4aftjy3tck44ud74e87vm43h,4381839;89767,bc1qlplmzeu76syrjvc9e9v9t7xqt8qze9q094fvy8;1vMWwVzktbcKkFjSRmsoz5AKssmthBoX1i,1295553;3175323
c3e3bfe06f4061f8d540391cad1c2ec19134cca365862b96e890466cd63743a1,bc1q4y7vxfd6s7da00p6d08pkrz40wcxvwj83hexlt;bc1q23z6uga22udt68qds8fzuw4yg7cch66r8xvuas;3m8NzB9wawq7wUdMyEzho11tD7KSksu2g7,264154;214613;1277049,bc1q20x9nyxad74jdchms7p4ls356mhay8juzl9tcx;bc1q0vydshh0k630lwrzg8kyqqscsmxf4cjur987l2,592613;1158305
5d3897a229332a6d331ff48df8e4236f976ce5ba1cbdc75001866ee02cc22db8,bc1qgd0dq3p6q79s6np7ney6547srr5flmpehewzer,6022974,3qDpTT7ZwFE1czAyD1FfZjb4ZZu1eV5ZBx;1C95YJd6c2Ah4q3UFCphjNyqcg3vjq7HAN;1aczG8D3kXUFWF9rNocfyFZ1GjwpPPqHkD;bc1qxz0lmm6gm6krdmjpluck999t6mcey66s5mxl9y;1DDXQn34jLq62G7ruPW8HVH1ozFt6sGq7L;bc1qj5ng9qvndwxvm573auvd68hydsr4x03n2vnlkh;bc1q4t9tgvv6v80eje0g5egu8h7wuxfr3w65evfnl9;1uFJc2c4U7fsHeoANQF7VY7tdzxem45MQ9;bc1qe74s26c0wkdr9d38z5n7eegwe8ax0t8d57k255;bc1qhxnpwyat4f56hda4a8xnnuxr72x0ramyauexxe;1gr4qR1ZxZvgCBLu98wBH6nFPBVSxAg2zC;bc1qvyrxtv4rk79d0kpgyqwv3srkqxwrshx4heaag6;bc1qv2e845zvxwkur9trkcux00uzfnyks22ttf3p40;bc1qg85kj6473yj3qnwsl5p838rx0px4994xepn7p3;3PhRnVac2EoUY2iKGr9zu5VbuTPCykEsRQ;1nk2ZGpsTTKMvwyRGTBt9vZYn5v4FGcaxB;3JCC5s4jknSVXSfyugqaHBL9fvxw8rK4Ed;bc1q78067yy6n4ew4wlf4frwjyptrguvfmhgndrs9w;bc1qtdag3qhtqxe53tecve4cygjd88wskqemgaav07;bc1q9a4fm7qdwgyzad709s2ehwxm64erf0dt56n5e4;3JMixsnQBneVhanSLS4ixKT1bCrFGkmNwW;bc1qzv4e4tgjuzcua9sxqagv9y564yj8k4xkq4lesj;bc1qn8pp7hnqld5tyf0ucrlgynln36gvafps06zfa0;bc1q6vcuxsqm7q9zk7pj65av9jd4ckrh88t0m0d9dc;bc1qj5z8n64l2k7h2xvrtmqe7gvfxz3483ter5ndpz;3ByayrG4kZazvDJLFpZpthX3jXvDcpnWQv;3ifywdZKHdd7kGKhmKie5VXuTZVN8RDxvS;bc1pp4ucfm394zaxz8z7zqlw9a3clsf04kaajvtgu0l9kp9x2zmj6hk8mwsdk5;bc1qkak39703a5lk0h6zj48z600v2rjp42f4r96g7g;bc1qdk5kg37nev0vhh6ttr8aahh8nduucwqr4tselx;bc1qklscevxtxt6u36je4wxejznh8fd4q4d7tgyd90;3Fky4f63eRsoBYdqcRbxVp5hA1ayvVQgui;1ACsKxvEbigxC6BMrHQmNUnttf2gWzZBzD;bc1qfa6tt4cnur03c8hxq0mhtyw3lc9vhhstpy0yms;3JGoayWMAXi2txYFyoeqjECWgCJq7pw2Nt;bc1pyfaykccal26j9cq7hlqgn63ypq4h7mt8djahf896epzwjv2cwfsdjys89m;bc1qcg9eunjjfg20a34enmyuvn0dclfpeuhxp55d9u;1T8sxdVwaN7UZ7qBvs2fHqPufGSUpZuRao;bc1qklfvr4uffvssdyvkx6a946ytra4fx0mhqkhwqp;35vLePNZuEbpuHyxXTwicroKs9vhU2Md9e;3KSNZM9f6XFvR9k9ooaiwsEuBqAMzd3NBQ;bc1q33eemxrlsgn5xdaapra8lxhv9pw65xkeduhmhy;1uFE1cyWFgTKs9SEn1Dx3nnnanpUGa2dn5;bc1qm2s50t9pwg8hs5ne2v7rxnhzhpkzk2defjukk5;3XiK7bZSMJbaqzDzvap1DBvpjZZSEVeNvw;1ZvpuTS99BHihRbYr1pFkxFvHVKoQNaaw5;bc1qzqa0szxac9cfywhdq5mmsype3kjhxfa7khmnkn;bc1qxcxu86zp8l9dfaxsxakfvzjcrt7w057u0yhrd5;bc1qsyl3q8dx8nyh9v9r36qmeur0zq0tah8dwlys30;1BYpn3kWuGDn8h1oHcbcgs6QRtVTQYzmUv;bc1qaflxdjq3r9yxguvyd9u4xhlh78u030qxmzlcz5;bc1qdd7n0l8mtaveyse805pqnm7f9e3e6rq8yanu5w;bc1ql3l4hdqzegqvwqgfxqagm48hvan02cttzmhwlt;bc1q2qhap59az8yspxueyxpf505rv3r77kplnr7aee;bc1p60v2zejfj2tfswny2mzz6lew3ejs7yxsrzczrmpaxcps3hhwhdmt52mq5a;bc1p8nqxwq3cd39eqx4e3l45f4ndw434a5cc6vmzgylydengzydg7xfe0mkyg4;bc1q48kta7n4uunvtzdl886rdltt58c6h5hsd269ue;bc1ql6k0h02wlnz24p6s58sw0tgd06utvpcs74095d;bc1qtutsctj58wucrewadd62g49wukzge43m04zv7t,10708;40589;10907;20891;468870;63013;81455;221980;581564;93793;179631;42489;39161;55305;119797;123018;40639;15341;107397;14738;92713;126879;129426;150274;221338;74377;140613;103605;22169;2792;35933;62807;103024;203564;23444;14397;355209;12270;69866;94529;83656;9654;6301;11962;94535;84353;28571;108979;184068;4557;73986;125449;31204;39475;102056;244914;178182;93900;140602
c13b78f5baedc46160bfcf36c6256209190237bf3e1f8b65e6f8d8915ce4ff97,bc1q7ycx3j3rjkngrv7hrdhrzpqdckd2qcferhd99m,365782,bc1qzd2ss452ezcanv6f9quhv9lwwu4jcs2y23qde2;1Wk9DWLcvryiuNGsuFm6yUFGWsqb6YkSTx,54114;310795
c1fb5b5637f7f8349cf44a7ecb9ed3a00ba095a2d8e93e6a31cdffdb521a36e5,bc1q2w0f6txepelqhp0r87zxlewlzk8lypyw8v5v8y,569002,bc1qytty7jm22850sdzjcvdraytt4pjpy5n6mygceg;bc1qk7f0dcj22wj2ltm52qs040zwvedhr4zzjfygzj,425415;141392
012c94abe0e1ee16c2f6b7091cdae44371db8892a9a541360ac23ac6aa83a6fd,unknown,0,bc1p0erpqncf8pvznaww39rf0m8kvez4jddhd0rtu0l7w3yr3e70322lz4p9a8;bc1pd7fk23txvd7z0vnur0x22e8jl0l4gpx8upvk70zm2xuzqkmwrpc8msfq0v,467398;410298
14cfbac085f9f5f3dc3c169d4dccfea391ce21f79d4600f983cbdf3f0ee553ea,bc1qndyu4hzjku73r7ecv0f5rgn2nmwm8xw4389v3v;bc1qkh6vhqh25kutw4nwlfd4l6jc8u5txc3wlnt8dk,1859931;169799,bc1qaz6tulm0z7ydvnvfv962d6rns7p60cahp84x7z;bc1qyeg7rnt4ektuy9nzhrmc4eae6y06hdl3rvsgmt,1779704;240182
857321c8829f64f862959a38f96db7690a15eddbcfbcbb745fe553135a2f8cf0,1YsLUx2RaZSBMpon7CZMGradadwsrXZAC4,3006647,18dZW5Q1Z8zdXTAcs4mtWPDwzf4uVWZqBX;bc1q47r9z29uu0re37wgc0955l6uma28qck7z6n5xp,1730356;1261290
2432311dea7752bc8b9c190a04a85c71b5377b56e2d3b0223ea053d56b7640fd,bc1qmw52ed7tkku8pp4sfq93ux2lw2t5ycuv43yh6t,169491,bc1qp8207z2zha4rz3s7xsrhla0lzsa3gyrvxhq37t;3gHciVnfjfGZ5NMnib97R9iyTcTyDn46t8,88154;80586
6d1214d1f46c1620d6cbbfc08f4cca8241c7eceb677d68bea65406da6eea3498,bc1q7a0x9krhm08n4skk8lfvvr0lj6dygdj4n2kgqh,420096,1KrCWUVHKT1BBC8xTq3HAi5yPcwS8ZF496;bc1ppsrfsx7ldysry55spx4fd8lftgx0aqgczqtlnmhacs7crjj2dcapftta34,305211;113167
6048688b894912831625796f19f7f44f0057cea8023c1ef9c30edc060ef02ce6,bc1qwj37cfdr9lvl7ddpmnxk8qpszq86s7nzj56mtw;bc1q5uqxyjz2927vvp46ystx369sgkegrxla7d24sr;bc1q58vpcxpxy7xqxqqcc3qpfp3n2d2sugf2lxntnm,1715989;159757165;406539,15ZmRiPhKMBPstCUmyprDv66XhKFjkSmSm;bc1qh8qqh74w9knc2sw8cc85kzw2ahl48nsfrc2d6t,89473607;71928458
65b24fb4ea480d3cdd643858913bc18011b5a092d85acdc682c60c135137ddac,bc1qpqpy3a3enq06x4wvep9mu0lwuv36psuu9xudlj,3308253,bc1qt7w7f2sazr70x5use2sj0jmwnleqtmemndyec9;bc1pqk7ap4zsczu0ug29vxndpacrdt7e5n6syjkgdekxzkgzkaq8jwe9tp72ph,230786;3073750
024e77dbf48b408d854780c0442d461e0300f46866b01f1c3cea1e4804f68b33,bc1qt2erj9xw9wyvtu6anf6xddk9r6m05ka24ar36c,280255,bc1qmfpx6keecpc08hwt7nfkx8untc39qyupapvvfu;3YJJEwLbyS7zF1xEH7FYP3Xve2pAwKtiJ2,57818;221616
3731a5efd38f14e8d5e163da1289fff56a09cc9e45785e65ed018d0bcb85dbf7,bc1qsk4cj9x8wg59ah20kmsyyxsr4nhdazkyqta2aw,6737990,bc1pq78ukpvgdc0mctvqaq8w69dvj7ljf95d3fnsfq25lww42n94ezjrnlv530,6724232
b505568e53da840c3d8d257b4d5fb37645a29bcc4b342514c7ff44036904a425,bc1pk9yq5guvkdtwg5u06z2g0hn9fd8whdn3l0kqs6v9d5p5xzl809uk2ckrf9,1588214,bc1qak4de57fzcl0pdx6dqs4lmvvm8fntuyg4ucw98;3ozqEpmAaMpPica737JZqx2rPPw1KfBd9i,1450093;134594
96565a0a717f789d0f3a2e954b06f7b6d8dfea72a41cb8d999e62a38673a789b,bc1qujskgepsaf93a96mc89hx2vhrkpexpl43q7ann;bc1qfr7xvfayp90uzp998mzy0k27vf4sgtr9wfn0vp,13322374;2267739,bc1qxegqr043nzdrjjsjaxfmm82prs5x79h4e79zuw;bc1qtfvt7w4ur20rkty9mtg32xhf5rgn4mdgsw5nvc,6146802;9435626
ac100c7cbadc4e1e59d7e2960b443f487e6ec06f016073eed0031b44e6593abc,bc1qfnhmnsua439yzqly78rjvxkgage2qjfrc33g54;3on249ZiihQaRFT778791A7ymqvgnwiRvY,1777935;986885,3W8Ztrpb42qvvcqbp5wjpa3DAHZsji92zE;1bEKjXxpwH6gxQ96z25erHL3kXvwHFVQ3r,1023002;1739856
811c2244976e6d37cb402024775352d26f9b8dcd5e8d92713c6d26034a1c73e6,bc1q3yfcv5ej3h3tdpadlm3kvpk0hjma6wc6tjktjz,37962173,bc1qxwzm5yrygsfswxycncyhgaenk3wjx7r8xtfget;39HAiAqfMu7U4Bfy5qmxvs3W5LnmgTGRsb,167146;37794027
6e679b11bb77d39f7e9b7f20741d26c5a1b2c9c6bd22de737fc53301d97d21a6,bc1q3wzxl85h6mv6k9v6hnaru6dl4a84z5r45uxjds,236319,bc1qy436qqkpzmc8cputc5jxxanx9umh92pra8raua;bc1q05xenp5pwg25ac9xpajnpmqe0emq6t2njc20kx,56631;179066
3c9bf68f7d39153f72f8039c0cd6b52e70712d77057113f8b7c5bd8d01a0d423,bc1pgsyn4a7qcfrahua7h2ztelwwxa50j6g2xgzpxv63ulnlk4ccgkzt5xh909,311804,bc1qsrt3jd7gufzmwqq56dp7xm9pz7dpu95ewk9yyy;bc1qg29yw8qgrlrygrfvnhdz6qkddzhfys2efcruny,212444;98656
9fdfadeba9f75075b3ba8b087437f033baf867b25c50e9b7efed7f18b4b8a87a,bc1qw6nntu4plxtp0kg4cxltzkv3u07fwm802gd4ng,537050,bc1qaxhlqz3q7huv8z22yc99jmd9nr2mdmq6ztw9su;3khxjvzYf2FPhGL2ZG18g82mL2AjABQDLh,355359;179262
5c02057d0a079501c1c0f2608a340fca72416f30f2bc2549e4bb4dde68b16fad,bc1p2s4h8td2p7tdz7v3xgx4f9e7s6h9athkmfxkzgm6sj86d0tgzkvy9kuxn8,2818420,bc1q4t705kkax9gv6t6827sgnvtkz5pf24d9f8ycnn,2810017
4600d341012463092ec45ab85de91f8646c2f14c67b1acbcec16e96312cc8e3e,unknown,0,bc1qwfyvtcels4tup4mheeelc2wlqr57atazhf5nqu;bc1pzh6g8u0qjr9v5y2d40rvfzgarws6t7d6fnpenpn6gwutnllf053a4mcjq8,3579876;2097146
8fb06682f70861373500f00c6ee3ecde43acf4c4cc579c9c3983473edede2a90,bc1qzj75xhywmehc4zy0p9m34rf3xusmn3pwuay6cr;bc1qdfya8c69lvmnt7n0qespvz8mjr7sh8af5s7yd3;bc1qzs9hjm8ygup6amff33537ea9evurxagsrhcscg,10882275;81790;3304028,bc1qg9yexjd0exjgkv2t9zdgc4z7um39tcp28qxfuy;bc1q45rgjpzs5ceypnlhwwfy848659japtxpq248px,11460102;2762822
0229c17a4be730d3b1aa91bd95866ae567a88ec7c495e5b8b3fbca5689299c3c,bc1p2pjmmzk2u74clu3py29zwwg6ex0pyt0q0dakwj0qs89tdykl8n9muy5n09,1594332,bc1pxa75s4lfgfchgty5c6hw5ulv830yevueltfhgpyxucukk7sj5plm6pzyfa;bc1qarmqg3dnhggvyqmmxgaz7x03ug38frs0hgw69k,1479882;112518
45a4f3f42ee7106948ad8394d92fa8cef2426cc9c0411499f8c21ce1def47799,bc1qns63g6m0hs89zpc333m6ey36uue40d74j3zhdq,28839422,bc1qlsglpax7ztkyn4fgrw7gr5shj0sppv98e0pdgg;bc1qcjpxj3rzl0dqwm5r2txz4fzgfac3zmrpspsdnj,9108056;19702415
ac4d6bb2cdcfaa698a38f5ef3d30c3540a7660e06206690969a2e816b04ca9b0,3W2dFpVq9ZzrQadVXCuSCw8HRMvkDnjqws,3432,3SKaTv2MMNfMwYsnMUktf9gRthwrSLEjr2;1DYnaN3nXvVvc8homzn1n8B8UQ9A9NDe4t,3154;271
a13f9b416b26c87d9e1dcb745c22f8136f9f39bb13e3761498fed69323fab818,bc1q0y0y2guckyqwdngw69aldj09yjmf3q0tcktyhk,72998105,bc1qf05r322x3lg957fu0ttzrvdnmwdjxdrwmy5rte,72965354
a0f481231ea28cccd3a9137619f255c9a7abf076c765a920569381e1925d07fd,1VPs9jgTq2EWMgUZBdVy5BiB32LUHyM8jE,3590931,3WZtHmHPnvyq5LQJkkBb5icVGPVtxS858C;3SDDP6mvWaDMek5poS6tSoKdMM1P844XEx,2498230;1091485
09c42ce5953854e1877614856fbe4b50244bfb67f1e97f26b56fa83441e5d33f,unknown,0,bc1pg6aqfcvtq5huxqzxmup4fmkzucyraygfvfn65n5anhtrqfgulxvzwmsa0l;bc1qmc0k38yaxdr7h5w8s7zr78l3xd0lew8vhvk0js,21647;1353983
fbf9e2817d511883c6e4c3783ad8b3e4370191cfd7e67e4072e2f7d3c60bb867,3UrTe8XmwJ91mBtiABRk3ytCLTVTA6CKyQ;bc1qtg2dk2yq9rrlx4597nde6rhcdury3we8h4xma7,45469;1527587,bc1qhdt9zx8l06trfll6nk5lrn52u0sagtancwew60;1b7JkzCJfkKwqz6QxE2Ctb3pwK4YsSvMP7,1253078;317060
5b4e0080ae50c3e9868a36d1ddab9d68055dec3e83e069c908d3e3130caa7454,bc1q08l6daas3yhz6qjmw7sr5z42lmv48cmvn6lqtz;bc1qzgl2q8sj92mauzqcfps7wfnrq2n9ud00pwsd2k,8500462;17831,bc1qqg3wcfakpc0dpnckgkexhjy24dmvf4d9xv58ma;3RkuHDoY2wnRTexgky8pEMsz881yAdKxbn,32066;8482171
f6c873b2241bd427ae7062479df86e1ec801724307bd6f1bc70f15b3a3d856ef,bc1qq48jmu3q8etf9dh5mgme6uc44dzu9s0u8wjtlg,6113,3QMBbh39eXRmM9VZJ9i6aVnHoSP2y1mxPB;bc1q69pdtmxm3n9s4wx9vjpew5sxt64tq0tcu2jptj,4137;1974
9a1592a35604d5ecd372b7ed8c09297424a780b5f86a808685e1c7b2bb7ad394,11Yt4dhkFzgzNXVWNbsDRaV2pW3YpXoqH8,629779,bc1p78whn9t4utj02yjpmzsl0tszjfc2d8msuj69tnmhpr05gv99alyplfwalc;bc1qwggssy5s863d7ka9k76pmywm6n33rnmv8hvu6t;bc1qydje5jzjchgmn3mz2e83y0x6dnj4dzs2laygz4,375208;108983;143674
4c298802404f2f0b1879a21f98944dd50aed650ab194f1e9162cf379aaa3be32,bc1qdzynatvc95anpaw6emtxc5f2j3ad22m7rd3l6g,3244261,bc1pf8q9mawy7cr5ks9exkmkvz7p2jhwfva7y59tsvx3spkxzyxg2eketylmqy,3233166
71809f34387a6030f28dc20443700a6b9cb5da254f431399c76998fd1c282eb3,bc1q8e9ce203x08qvsy63tya5u6a9zx93lgvcq6eks,412242,bc1q30w26dmcfkkwtcglkp5y28vtmundvp8vme0cvq;3euwfxfZm1r3N1has1dqEufpHmkqX6mRBW;bc1qfcvc6a7cv9p5upgamcwzypm8gwjfjyh056xu59,59383;77657;275012
c72e7dd7a2ad69c3019b463b8bdc3ac024ed6c3d350765c4d5a22adba94ffdb0,bc1qf9lg6gdldcu77e2qw9nf8yqltfyrrd4j7xp85c;bc1pu5yxz88qh9fzjw09x5knyexa3vrj9qxt7rlatsz4zduyrrz8mkxzssrrxw;bc1qfn6d2vptpc6v0fydxkxg742qw6fzl3h5p0uanl,1316444;1332271;440837,bc1qq7r6zaayx347mypzhpq7c2a0e8fuvdsrsjhgr0;3Dcm95b5RVBitCJNVtts4zLUYK1fV7YQua,2930250;152791
0a82660965d45018197cac2627a5804f26a3189b756edd05ee0396748f2a2caf,bc1qc630r2l3pykr7tazk7acs2r5xs4fk4hv87kwrz;bc1p3k97eq3dwvrhrwfd9wlczartkmx9j2fvm5zcz2djcr524nweddkgn0mzdf,77270;397078,bc1pp2ve25c5whryh5dkdn9ufpza709dlyzqjnl2n0tyevrlnvnd72fjlyt48u;35yHmmCfcAGD1LoKT63RyjjFAUjFXNmmbs,247337;225619
cb03021cf82fbcd3322ba098130429ebd39eed7f371628aded2e4ca42d5d7bb4,bc1qulqummymdxqqx6eggszu05kd2kp0pan5ghg62k;bc1papc9tr88vedpmah3r2r8kxzddugm92e2efd4pmzfmgc952e85qndv4flew,29453207;244968,bc1p3dsau5tsuzhec249vrr9m6dd63egh6p9xazm4c98vw98x8h94euas3f2x0,29634694
1c4db9401dfa551f3f00951d43bf8ddc3e55b4b038ddb2b94381266439ab856e,bc1qmnrgnykgy4ln2svjn2t7ry68cv2zkx598z7khz,2810260,bc1p39q52jrl6rps3undtjdw7npa9qmf6paeckww8ldggg3k3jt4d8k5lpkgu4;3JTp1zWWSPYKYnqTN4HAYPWjUsfzmMGRMy,319713;2476543
b54a15ca6d36e78f278775d5e0da7d460d375c42d709a053bb7535490975d132,bc1q0c4d83uzpmn73mhzcue8ddjkzlwmgnde808z56,18554018,bc1q7yszfkuwtxefprr420j5jgdmfaj44v0kclllax;bc1plapgk2p4g2j2523flkyg34ylcja7gvd37wecx9jrge0n7t6nurr6prktr2,10185122;8323055
d12dc23f4d49888db95710aae62d15f7372804f38f00c448040d5981b6996f02,bc1qp3datmg5j9vtg2lzyk9kp2t97czcce5qxw89dw,116136,3XbyDKVv2KkVeJtVtbwpzeXVMoYKhWHSUr;1V7kBzbUg3rJsFQqThYfucrnaFfJ85gkGN,51265;64767
65e7f39ef2b120c301da3d944d3c7b0ee7e7b3e3d6a01a18888a5c7d4e0b7b11,1tB6N76X6g15NUDkuXzTqDq7WBG81YsfJP,13381033,1zUkm8hRQfuXJSb8vCwXkU6VR323KcyRLu;bc1qaclt0e8egyzx0zhlv7jmalap3cpd6wkrl6swve,2710488;10632234
d5c9812df093019419c076495d6cc47af85a5ece30abebb5f296047ba5bd033e,bc1p6eqalwypan2gaedq27lew69q4w6s0s3j6kpp4mvg09p29qek9jdj3wjkl3,345173,bc1qg8ralrqlgdrh25pcn46qtshyjydr32600urlfz;3YFxgZEAbD3HUzPaJ1FLHogeC8yXa6ouXF,200979;142916
465e18a8832182f4abbc862c0ee1daa08e15e6d910269ba2316b467ca51bb031,bc1qqnh9lp69d6wjytr38lxr9pyuhcl3qlwn34v5ne,44858777,3qqwt9u9GGEx5YMZw5LvM3XY5yrr7h1SkP;bc1qxuqaxqnssf35gwz0sw6xjds8z4ktl08jxyz25z,43903774;837600
