transaction_id,input_addresses,input_values,output_addresses,output_values
4ff18bf52650c086996c518abab9e3b0d1f377cc3f5acb9c877aa254df8c1d4e,1D6QVBRuToWvQhhP7vixiBc9mnwiVUzAg,644900,1X5qmE1XdbenfezV3AgBmXG2tpxyMwGHSW;15S3FoCaurPZMkgEhG5FKfRxTNzbqiy4J,313496;323169
332ebef2a1d9a75ee97cbc270611e1c03ac5d241a67cb3aa703efe0e0f700b63,1CoBvxP2ciVFxrZArftKM3VeAqiX3f7Jj,3644435,1thYwYq1hPLcmB7bP5hA4HWgLyzgDCtF5;1GaSobpDjvWPD691FjnARJC47qvabTCfP,2106062;1530908
2b36cade9aa9371e14dc434e00b543c053d38d9a6c3e9e984c41c1fe66e37933,1z1FbpY931fjwrMEQZujJFApo34TaNLmTJ,1847533,1erJYoKrunkUx2dQGp9Ju8ikmuzLqZAk1w;1QsSP22WJwmQa5zocHkyBAZx6cjMUVYf3,364745;1478281
ffa458a58ae6330754a7baa39e9fe153ce1447760bcb0bec806c4751de58eeb1,1nGUnFvCUNFRexhLed6uGxviXAL5Pa3p6L,148986658,unknown;1nGUnFvCUNFRexhLed6uGxviXAL5Pa3p6L;1RDZrb9MsNtVa7dnBgzDE1DFjm65DJERb,0;148108253;871825
ae834c4ce62cfc1529aee8e5407287cc4d2bb0c134eb9b3d41697837e9e2cd46,1Ac2M3LdLcdXSqbvNMwDHacNRsDBEYiff,1335571,1ae4EbpgyLiwkLDP7Ns1oxGNJD6ZgFYMn;1gt778791b7ZMRWGNXJrWybUBtseUUidT,231373;1097924
e955d2010990766cefe248ba48a0594a3b7a407e4c0981bdd2c1defbf35a1825,169oFx7bNgniMs9Ac4j7rngovop9VpkSz,2910631,1zrV5x9QNcPHPBpLRp7cWw3pVnvj4EfDw;1MTgcTyHRgzqZkFteMCkYSzdNERhTjSH1,2654594;252470
3507a808d9fac53f71afbcd44255fabc4f5ff1b4e1bc04edcdbd69faf1407ce6,1BrnftaygipFq7pem3oTGydzbsdH4weo5j,1546163,13Bp5FyjgESNUTBvr6VrukXhYduVzVa4y;1sBLz4k5jvKBYERCg6kkD6dk8HWjh61rHr,556440;986132
976260489eb80c6046f0600c1a32f829dae85d00425bccbc1f7d2eef803c9a69,1vASk9jsjqohx9eVu5Fv9vPDdE5yLQ4EYH,4525062,1C56LM7sKdL7CHoonhGYAR4p2LTGi1wEe;1QWQgnBnrcCMSUt5w8bV34U8bPCJvCjy2,4244830;275402
67389578665c6d57bd94983ca1d2725a1975f0102b6218e7c24811c1845d70ce,1NE2jN9R1uGRPufuCKj9Byg6XnHmaLD8nz,3807769,1Jw6Vbc95RGhPV53cMtBseYGEnSAV7SCD;1Zn3m3dK9PiGzziJgDjr3mNZHAoqgpGXf,2256988;1545791
ac6334fd8f7e48c037f43a3ac7369f6ac0b6510612340176e177789181033d98,1zSipm9oBrmAnYaP9pP36ZSop3JuWWC5bq,181400875,14hZFF9GtoESronXTkNm7c1MsnrJEJMEsh;128nwocZCtniQmB2YfutNcZ6nAcEoroRP,148487;181245114
ef6eed049bcfa8f6afb99dfa885023cd0c2bc919675c8239dff4e4c03ee12ffc,1gYGe7STxsGWBusJec9mYnX1K2vsqJ4sw;1fD8waUnoC6SRUjgz6QLrFCTRHFvSrY3zq;15JdtMC5fmzrsPTqAMfhg5dXFTGvgDKm4p;15JdtMC5fmzrsPTqAMfhg5dXFTGvgDKm4p,146193;730838;764142;725787,1YXCBx2D1aqoCvguVQv77Et1APbCh2fSy,2362062
b15612ead157796397ee544eee2b8cc6cb19a8cef0502796fd31a583bf6119a1,1eexqN34KmR62h7SVpw8ivi1PagU6ThR7m,119305813,1eexqN34KmR62h7SVpw8ivi1PagU6ThR7m;1Lxugwg9SoPCFZgz1hKXQppRiLe8JLULk,118717836;581141
51c62f784bacf4f92c49e37d5273a61aac90b54aafd7ed6c9c669b90cabb642c,1K4j3qku4wdSR29GnrNWPH1An6jnyguZmB,1505368,1TM29a8yFU16Jumqpnx21bkLvGZTBnrrm8;1VDfS3QvSgFq995hHdRGqy8mJPwwFzYc7,640647;862105
381b5469efa23c46502b0278155d409cb873c59404da8cee1e75b10a8ec9b176,1Bmtorzcy1ANQnVQHXKr3CCDNeWBQXvp1d,4916467,1B6YcC8JAFSYR4m52cgL1eqGd6ucMo4art;1FcyiP2PAU4FXyx64vNRHqNf91zq2f3MdH,2581220;2325797
77a084f0d64f5630179711e12e711ad5157596da4090d34858d754ba435edc0b,1MJkG39DsmthiwWad3zrq359JuTPTUiKwN;1NBwyeWfyKFHmjGM9emqkSdtzPEZV9oPt;1DV39MU1UQviTaV1XEANR9izFcBrt9dbV;1NqQgBXphK2asr5hLuxgmztY39KB6SSGp,476419;566898;620868;808158,1gd6Hb35Wdmo92bzkTSJ9EfFqdAau3MD4;1RVoCaFiNLNA5QGmf5wtsZAMn4KF2DJt9,2359837;110736
3b1dc911d60d106facdba1589d56bde541c68bbaa376805a63ae114346feee7d,1wbTHV8ZbFtT4d3q3sRw5oYppXbhoyX5xr,5555927,17LU3Y6YkBAF5ULewEZVvifSnexJ6mzU3;1PhRNTGftUq4KHUicBJRETkQbZzVh2WpN,5236132;318090
e79b3296fd185650fa6a27cdd162f0f41eee7404279340e62e4f6604eb19973e,1V9k7Sd49Ag6VCViB5BoJmUk774yeUgbTy,810070,1bhcCtLPGXQphAqKkXhQHU5R3e8FM1L6j;1XqYGqrUjWDA63nYYYsqn9ZpttofVQxga,115378;691283
1d17e4174064d6fa53335120524220d4de827c66e7c8058e04a856f51df68e0b,1UpRCLaQuLQAXg8upxAkTzPSpccMtf3yCM,3447055,1sVM8oX3dgT65rUGLB9SF2F7y78H6HQcj;1NzNV4T3KW6MXZRxHtH5rS12dpR4wCrA3,3011660;431294
754088465548dfc792098824c9ea70f0cfde2f3427b34db83b02e66b8bb4f6e8,12TFnrcbDAnSMbM1qn9pJq3dVD1xnA28Hv,3426146,1t5Ww6mGVrkrjuw4MEW9WiqoC8FuXn5QC;1QqsACaPKsdA6oBtK8DU2So24BdsTi6Pj,1514709;1909417
e359e9904a98fea7b5a71665d6b7584617d09f807f4da3de5d1fecf80a81e8f5,1eexqN34KmR62h7SVpw8ivi1PagU6ThR7m,118717836,1dYjWCjhbFmfZkLbGpSYYfhXF7Za5rWRD;1eexqN34KmR62h7SVpw8ivi1PagU6ThR7m,614164;118098797
61901f5aace73c258681356cf0eea73cd49589b31d33598bcc7f362d40e5c5ad,1JTTjoec5DoHHEn43dcBnLbk4Xhxr8eME,1329854,1dJPrptLe5vYJFuJiiiy6AKQBWsMD3tQC;1ryXutpF2stNtdCjcvNZDsnhxrzKhABXdw,637270;691056
cdde1c079466005cdfacfdfd53092a183735aebada1476e9a69fec6c08e3d631,1Y4ptGvKLtSNqE1QXDJ5sSf9Gymkjpp7EC,183234930,1jDQC1NJqmSy353L7tAiS7Wm9ydeyrgfZR;1bpbT8DxkaNDJ6y4Uej3DtiB95bg8yPDJ,226242;183004963
e6ea9766538a96b9c70e94b0b59cf2eee21580c1f631ec4e9da880fad7cd4301,1AYchy5U4CkyfJq7dta56oG6CTJrMug9r,44648270,1haqfxYAaY2cSWyd4FZE8CV3DgAAgDn3cx;1AYchy5U4CkyfJq7dta56oG6CTJrMug9r,364776;44281760
172e9050ad214a065af0c7a9a77b18fa6d058a91ee6a25d277f004fd8354d933,1CNtq3ysUgDDUtudfjsHrKm2NdRgYpiQF,2435167,12weSgAmSA2xEqnzbWz5nePq4EMySnWaE;1GHsSaKdxPzau4dJM7982zUadYRgU6DRp,819530;1606133
019b2e18f193e6ef5646c827e12879b781d5d3a4920506b71cde02436d7ab6fb,1Xyzw8rZNgmxm14G34nWdWRh5YcHJWCoY;1ia5TMVZNF6aiEW3sFUP9wrZvjRKRiG5NW,756889;239921,1n4k3HN8GZntroeS6KeEK7E7eyhfKaj99,990737
5d50aaaeb7fad1ed896c78e3cdcc4c45bf4ad1a9917ec9858fd65b6afdf30f4a,1nGUnFvCUNFRexhLed6uGxviXAL5Pa3p6L,147343449,unknown;1nGUnFvCUNFRexhLed6uGxviXAL5Pa3p6L;1ZdcGB1PbRTCPsexYvuPRpEj8RX8gCUYd,0;146580284;761087
5d23fe98ecce6bcd13f2b4983f8cadfbe299281b45437985cedbaedaec321d45,1eexqN34KmR62h7SVpw8ivi1PagU6ThR7m,117167539,1YojLj3tchpkumc3eu6zYm4cBReQtt7zX;1eexqN34KmR62h7SVpw8ivi1PagU6ThR7m,294324;116865590
498e46ab799985f14c301c5f2c7e67522d85f032a48fbcf8a964e66a7be527f3,141uVX5DvnBnJ8TkS1errX84nZhbjCJvwh,1963586,1zWQVts99ciJHrByS1QgLYgWivkPqoAAX5;1b1WF9RcERf5y4XWzZPUdyF1nLjdmjL3Yp,573003;1384073
e175453848a956739c0b6152609abdacab32911fc08db682f2bc75b20edf2bdc,1Qurpg94vKbDp8hBhxWjKGphtQMmUUyxm,4220456,1EE1USzQ74L1wjDNhVPtt5cgteNyVS2FK;12NBN9KP4VBWWEJNvaiQ1KQUKfSwQosjV,2618649;1597077
9e4c29afdf69e321ef52643039bd68f6c3bf4b8fd6fabde820d8fa0e660d110a,1DiJbUJxvii18yn57rHLYcd2YnehsnZXom;1RNrCsYcBXgUCBPa3nUeXDNpgM2UMmtKZ4,298604;723733,1BH39ExrMn9vzj9J6AvNiPsp2Z1MYpcFUp;1nMJARkesFsoqtnffR6tBXVtETaMzFeSk,863082;156147
2a187810c8249fcb4faa6f5cf52e95e7aba4bff56ad653b2e9c4be86be47fc26,1q4tov6Ln7mZcEtinKmPSUeeTyzXjq6VH,1811357,1ASZqrbrh7E6FJ73wsRc2DrPjGwhX4KEv;1DQaFWZ6R5Peo7kBJhC9kgAKTuJLREYN5,931130;871887
8080a83873fcfe0d81f82f56f10b1b7f04a9a6a82142b6a856f0da079960454d,1thzfi4Vof5Q27kbtkQcHTAh3KzS71nRp7,1728757,1hi8Q9YuFsjF9ATnfNy3gyaaqyC5bYaffk;1pWeGZw6773hUAaGghqvmhcQhrfGzT8L3C,744071;981471
b19239ad9de3df2b79b2e50a7007ee1e7be4ddf0ef1a9aeb1ed863d80c3b4c30,1kGcS7WBSTdHEP8SA6GFrRGQqZ2f1JTcZ6,3935145,1jVFxEVqwA8pcfnTfSzHgJ7Sb84N7HtPH;1UP3SKMBm7pCb8Hs68nC7swAfw7DR1Gkm,99153;3829848
e7a9cd607276815e939432488f570c3f8e3ddb0fcfdb62fb118d53115dac506b,1EVUD4kLZwP6HPttPFAgoed4KBZiDi1by,639817,1uerXkrjw3bD2uyxGBU85pHEQTUFzMumg;1mgiHKU56suikESgHif3Anyq6DxD8zYZPA,394777;240078
2d7cffbf599408627be1b405f6265c2981f3b2b822f34efc97b5d4f06360b2a4,13K4bXdP3j5FPjJmzcyuQYUHWSwMAmHKYk,3292915,1XjsEUo5PDGEFB7qdqX2fGn7Y2ti67nqT;1X1mHztpDUfV3d7p2zL2cXjAPAQKq3H9M,1150509;2136224
8a9ef78b0eb6f659b13c0fcfcb2e0bcb01d49c680533dbb3ca8256b661c71cad,1utbBVyyakYHkdeFSkskwpmQmy6cJGpmV,4123298,1aGzugs2Fm7at3BDp8dWUZ6nhwPKPNVagp;1JnCgnBiiy8fzsV3NWUwdEco4P5g2JjwXi,2649554;1470791
