transaction_id,input_addresses,input_values,output_addresses,output_values
e8fdd7fc8f8401415bbb40b0e5c1f11c93f666afa018c4f77488af99401eea83,172K9hQmvsj49DKfXKBuLMmiehcCFZEyJH,577738,1DhKMwoG8gPypxoHHiMSFUCYwh8cbFfXe4;1Qi6m1YvQwsUCxKeu6aYiwuBtBvzQVwxvs,270800;303612
1ec9c7378674d730a1fc523a591f23f23be7fb2f64b2eadc418cd93eaffca5b7,1f9Jbn6gqYHcbwSB9wLbTptuGjG8pMJVqK,99079562,18RPwvoNU4MZhx6aycqt7p5B5tkEpo4aC2;1f9Jbn6gqYHcbwSB9wLbTptuGjG8pMJVqK,352046;98726147
7f8c684b23db2b69a5552b1533d101fd31788cae3213c89457786124e250e082,13vzgGurcSQKSApwKsVSY2TxmxCWcRFnFQ,100000000,18dmLH7dcMv1wRr79BmTxUfK8K425Hz6ur;13vzgGurcSQKSApwKsVSY2TxmxCWcRFnFQ,499780;99496012
98d6e1eb2314eaee9cb70f3c6a9751981da09249255b17543f54ff93fe8c50d1,15fe4djkR66D5bXS1L7rhUE6o6NJPpseg4,1162880,1ZcAMDkvcSDu98jMRnFeFbiHw2rsCcBPen;1oEPEe5t1MKPqRYBUz5b1DvxQHimRQeY95,655696;502412
b600b4cef64798630791779237bad22f216877633e583a506a3db9426076493c,1B23YB6GijE9VLKozTnLqx4m5UCqpq8mFm,1845058,1Sj2TmXyUgKKd3wXFeCtsD7dKAH7n13nUb;1N6A6cvzd4ehn8EynkoSCgM8uVSJhCBMjG,687241;1154642
775c6b4c3461927a5e8bfa605cb12228b51120f94035d093a4c7ae01c3843a38,1otkxK7auhZkYQhC6bsQGiXQv7xptJa5zS,4940994,13YfGVqzFEeD1F2cqRYZQradtykhyoGNuw;1KMx8rzFY8ynWUKociieZzTa4cVSxAZZ4M,4446894;491720
add51e68e162e756ca3579aa8b918d6a3f14e847a926c7494d1e2e8135015408,1iAj6hd5ijycAY3ALssA9m3JjxHBux1m1V,4664079,1VocVDfTSb1tHdpDB4M92abL67zAHfhaZy;1kM3mKupkq4U8rLQDD4ayX6icnhRrGadvc,2644595;2015498
fcb3eee2d8534a1416697bf999c9588c7d638a31fb60114413b34b5f35a8a885,1kr74xvsp1h7T2DYCXGVj9h2af3AHnc4e1,1825802,1PGrfs2seEPy6KsXBWTv2FXLPAMMdEyWpd;1stp2ZH9uf6PxcdEE9yuLYC9YosJhX8zy9,941518;883007
47d90aefb1beb9aab9a705930a934bb0a1c9081123fad2fcc4ccd70adb813087,1tkmLJA1iiymW7dqWCNAxvvbV7NzoEEZ5j,2482894,1pyX8fwAXcxvkhiQfNuTF42Zb1i442LWHV;1YitaFUQ6fMQs4ee4jo7CY9BTs5or6eY16,1002020;1478210
ce45052c39ff92a128ab5e52a271c08788798b8dd251b892347406e60a634ff8,1SHAiT9QsfbLZ6sjpvvyZw4n2wgGyCT68w,570539,1MvCvQUvTCzug5APDRpyKUYyNCStYJbjAa;13sJ3pSH4TgqQXvujVWv5qestbp6CXyAYj,179831;387904
43e7a42f0dc0e248f8e15d381d7c517918cccf0f43709be3d25c8cff0d104ef9,1XixAk1jvvrUhBg7qyRWQmKUXVMHi5VPTj;1gqEQzRrtowN1gfPXg7PhyktANCCqQERVm,405092;411243,1kowMfxzW9T8VEw2jqV2BcKJdmfXVUJVWY,814217
30c2da414eed4f0177cf2330a01599f90a08501d5e5dc6636cabecd3e78c90c3,1utaGBmWQk8XRw2MrnT7XK1gP6MrBGGxLB,3382539,1RRkNQTaygpioZrCojU1R8tdXKVFr36ADF;1q6kGMZoLQMgcaeYyHKWmS5cTxsevRcQu5,1606120;1774135
6e4c8232ae3bdbd690e504df438e1122f7e5c1dd1f6d0873c55d2f86a7ecbadf,1HcRFVL7fgm8MokbcEHa67db3ytpCS6wcJ;1HcRFVL7fgm8MokbcEHa67db3ytpCS6wcJ,548616;698976,1HcRFVL7fgm8MokbcEHa67db3ytpCS6wcJ;1HcRFVL7fgm8MokbcEHa67db3ytpCS6wcJ,623796;623796
